timestamp,nb_matches
1603266599.4103959,0
1603266599.5112638,746
1603266599.6121268,753
1603266599.7129686,741
1603266599.813848,787
1603266599.914728,693
1603266600.0156069,666
1603266600.116487,780
1603266600.217315,784
1603266600.318218,840
1603266600.4190938,805
1603266600.5199618,804
1603266600.6208248,812
1603266600.721668,948
1603266600.8225338,964
1603266600.923404,969
1603266601.0243149,1083
1603266601.125181,1075
1603266601.226059,1082
1603266601.326953,1137
1603266601.4277909,1139
1603266601.5286632,1157
1603266601.629516,1198
1603266601.730383,1182
1603266601.831279,1217
1603266601.9321449,1230
1603266602.033012,1256
1603266602.133939,1262
1603266602.234755,1233
1603266602.3356268,1263
1603266602.4364948,1277
1603266602.537387,1273
1603266602.638267,1261
1603266602.73914,1319
1603266602.840009,1278
1603266602.940868,1279
1603266603.0417168,1285
1603266603.142592,1283
1603266603.243465,1229
1603266603.3442988,1215
1603266603.445243,1253
1603266603.5460699,1218
1603266603.6469479,1239
1603266603.7478127,1260
1603266603.848775,1218
1603266603.949559,1238
1603266604.050444,1239
1603266604.151299,1258
1603266604.252137,1247
1603266604.353039,1239
1603266604.453908,1215
1603266604.5547903,1262
1603266604.655639,1269
1603266604.756522,1249
1603266604.857384,1278
1603266604.9582598,1256
1603266605.0590959,1258
1603266605.160054,1275
1603266605.260846,1284
1603266605.361716,1250
1603266605.4625869,1246
1603266605.563534,1313
1603266605.66432,1274
1603266605.76519,1286
1603266605.8660629,1266
1603266605.9669359,1286
1603266606.067808,1326
1603266606.168678,1325
1603266606.2695498,1335
1603266606.370421,1346
1603266606.471292,1316
1603266606.572167,1285
1603266606.673038,1343
1603266606.773902,1356
1603266606.874805,1329
1603266606.975646,1335
1603266607.076514,1354
1603266607.1773908,1318
1603266607.278262,1339
1603266607.379137,1306
1603266607.480001,1289
1603266607.580874,1301
1603266607.681749,1314
1603266607.7826169,1319
1603266607.883486,1346
1603266607.984356,1314
1603266608.085224,1319
1603266608.186102,1334
1603266608.287009,1272
1603266608.387842,1288
1603266608.488719,1276
1603266608.5896237,1325
1603266608.690465,1317
1603266608.791328,1302
1603266608.892195,1328
1603266608.993074,1342
1603266609.093947,1341
1603266609.194819,1307
1603266609.2956939,1337
1603266609.39656,1293
1603266609.497429,1286
1603266609.5983,1330
1603266609.699175,1347
1603266609.800051,1351
1603266609.900918,1325
1603266610.001809,1360
1603266610.1026518,1358
1603266610.2035198,1349
1603266610.304396,1375
1603266610.405293,1304
1603266610.506162,1321
1603266610.607012,1342
1603266610.70797,1340
1603266610.808758,1302
1603266610.909636,1356
1603266611.010509,1338
1603266611.111395,1337
1603266611.212252,1382
1603266611.313112,1378
1603266611.414077,1370
1603266611.514849,1396
1603266611.615749,1394
1603266611.71662,1408
1603266611.817479,1454
1603266611.918346,1467
1603266612.019202,1436
1603266612.120074,1417
1603266612.2209918,1424
1603266612.3218548,1452
1603266612.422693,1503
1603266612.523566,1487
1603266612.624446,1441
1603266612.725307,1440
1603266612.8261778,1443
1603266612.9270558,1441
1603266613.027952,1479
1603266613.1288018,1458
1603266613.229676,1427
1603266613.330535,1457
1603266613.4314098,1423
1603266613.532285,1411
1603266613.633162,1414
1603266613.734025,1430
1603266613.8349168,1407
1603266613.935775,1386
1603266614.036654,1376
1603266614.137522,1374
1603266614.2383919,1426
1603266614.3392682,1424
1603266614.4401388,1462
1603266614.5410078,1485
1603266614.641873,1488
1603266614.742745,1469
1603266614.843622,1497
1603266614.944489,1497
1603266615.045357,1475
1603266615.146231,1503
1603266615.247109,1525
1603266615.3479838,1516
1603266615.4488468,1518
1603266615.549722,1501
1603266615.650591,1518
1603266615.751458,1543
1603266615.8523378,1522
1603266615.953209,1508
1603266616.05408,1552
1603266616.154953,1531
1603266616.255848,1511
1603266616.356691,1552
1603266616.457568,1569
1603266616.558466,1560
1603266616.659335,1558
1603266616.76018,1579
1603266616.861047,1572
1603266616.961947,1545
1603266617.0627918,1582
1603266617.163693,1551
1603266617.264567,1507
1603266617.3654358,1543
1603266617.4663079,1548
1603266617.567153,1526
1603266617.6680589,1520
1603266617.7688956,1536
1603266617.869781,1535
1603266617.970651,1554
1603266618.071517,1516
1603266618.172392,1574
1603266618.273283,1531
1603266618.3741398,1530
1603266618.4750097,1559
1603266618.5758839,1567
1603266618.676755,1531
1603266618.7776248,1484
1603266618.878489,1504
1603266618.979367,1488
1603266619.0802379,1530
1603266619.1811168,1476
1603266619.281983,1519
1603266619.3828568,1495
1603266619.483728,1465
1603266619.5845978,1465
1603266619.685479,1493
1603266619.786351,1475
1603266619.8872309,1451
1603266619.988092,1443
1603266620.0889668,1421
1603266620.1898348,1456
1603266620.290721,1460
1603266620.391577,1476
1603266620.4924512,1429
1603266620.5933259,1417
1603266620.6941981,1444
1603266620.7950659,1400
1603266620.8959439,1443
1603266620.9968216,1428
1603266621.097699,1429
1603266621.198552,1399
1603266621.2994308,1394
1603266621.400303,1383
1603266621.5011759,1409
1603266621.602048,1410
1603266621.702926,1377
1603266621.803784,1400
1603266621.904661,1382
1603266622.005537,1372
1603266622.106409,1384
1603266622.2072868,1398
1603266622.308157,1382
1603266622.4090269,1395
1603266622.509928,1372
1603266622.6107879,1363
1603266622.7116408,1358
1603266622.812517,1304
1603266622.913395,1330
1603266623.0142598,1313
1603266623.1151268,1325
1603266623.216006,1268
1603266623.316879,1327
1603266623.417749,1322
1603266623.518621,1331
1603266623.619489,1346
1603266623.7203698,1323
1603266623.8212988,1314
1603266623.922113,1319
1603266624.0229828,1303
1603266624.123859,1292
1603266624.224734,1267
1603266624.3256059,1290
1603266624.4264839,1288
1603266624.52735,1307
1603266624.628216,1337
1603266624.729091,1282
1603266624.829977,1314
1603266624.9308379,1312
1603266625.031713,1303
1603266625.132613,1302
1603266625.233454,1271
1603266625.334336,1290
1603266625.435222,1259
1603266625.536072,1276
1603266625.636945,1276
1603266625.737814,1280
1603266625.838702,1280
1603266625.939585,1290
1603266626.040438,1286
1603266626.1413128,1286
1603266626.242187,1302
1603266626.3430579,1311
1603266626.443945,1296
1603266626.544802,1296
1603266626.645684,1349
1603266626.746552,1364
1603266626.847431,1318
1603266626.948309,1322
1603266627.0492358,1330
1603266627.150038,1299
1603266627.250911,1318
1603266627.351791,1316
1603266627.452659,1245
1603266627.5535278,1301
1603266627.654399,1278
1603266627.7552788,1291
1603266627.856149,1304
1603266627.957021,1269
1603266628.0578969,1269
1603266628.158768,1320
1603266628.2596428,1315
1603266628.360509,1303
1603266628.461395,1343
1603266628.562263,1306
1603266628.663133,1284
1603266628.764008,1350
1603266628.864876,1359
1603266628.965807,1311
1603266629.066627,1382
1603266629.1674938,1364
1603266629.2683659,1381
1603266629.369242,1398
1603266629.4701169,1376
1603266629.570991,1376
1603266629.671861,1416
1603266629.772733,1393
1603266629.873612,1361
1603266629.9744818,1395
1603266630.075362,1396
1603266630.176226,1360
1603266630.277101,1381
1603266630.377977,1394
1603266630.478843,1390
1603266630.579722,1377
1603266630.68068,1372
1603266630.781471,1406
1603266630.882333,1375
1603266630.9832096,1358
1603266631.0840828,1343
1603266631.184953,1374
1603266631.285833,1345
1603266631.3867068,1359
1603266631.487578,1376
1603266631.5884538,1360
1603266631.689321,1370
1603266631.790194,1381
1603266631.8910758,1403
1603266631.99194,1356
1603266632.092823,1367
1603266632.1936898,1384
1603266632.294566,1329
1603266632.3954349,1336
1603266632.4963148,1356
1603266632.5971851,1302
1603266632.6980588,1343
1603266632.79893,1349
1603266632.8998048,1298
1603266633.00068,1319
1603266633.1015599,1310
1603266633.202426,1312
1603266633.303298,1318
1603266633.404168,1321
1603266633.5050392,1288
1603266633.6059098,1346
1603266633.70679,1292
1603266633.807664,1299
1603266633.908545,1353
1603266634.0094118,1357
1603266634.110282,1333
1603266634.211161,1330
1603266634.312031,1329
1603266634.4129639,1294
1603266634.5138068,1315
1603266634.614657,1284
1603266634.715518,1307
1603266634.8163936,1320
1603266634.9172769,1319
1603266635.018147,1285
1603266635.119025,1281
1603266635.219893,1295
1603266635.320772,1304
1603266635.4216378,1316
1603266635.5225081,1251
1603266635.623383,1245
1603266635.724289,1290
1603266635.825134,1288
1603266635.9260123,1310
1603266636.026876,1310
1603266636.127784,1293
1603266636.228708,1287
1603266636.3294978,1323
1603266636.430368,1293
1603266636.531252,1303
1603266636.6321568,1324
1603266636.732995,1316
1603266636.833865,1314
1603266636.934748,1317
1603266637.035637,1312
1603266637.1364799,1315
1603266637.2373588,1269
1603266637.338232,1263
1603266637.439108,1329
1603266637.540012,1347
1603266637.640859,1337
1603266637.741729,1295
1603266637.842602,1312
1603266637.943485,1303
1603266638.0443568,1327
1603266638.145247,1286
1603266638.246096,1317
1603266638.346979,1285
1603266638.447845,1347
1603266638.54872,1339
1603266638.6496038,1305
1603266638.750486,1373
1603266638.851337,1366
1603266638.9522128,1360
1603266639.053084,1335
1603266639.153967,1356
1603266639.254833,1322
1603266639.3557088,1394
1603266639.4565818,1354
1603266639.5574596,1332
1603266639.658396,1369
1603266639.7591999,1387
1603266639.860107,1338
1603266639.960949,1393
1603266640.0618289,1418
1603266640.162696,1350
1603266640.263571,1366
1603266640.3644469,1328
1603266640.465337,1356
1603266640.566213,1376
1603266640.667068,1388
1603266640.76794,1387
1603266640.868805,1377
1603266640.969691,1400
1603266641.0705569,1436
1603266641.171442,1413
1603266641.272306,1377
1603266641.373277,1362
1603266641.474057,1379
1603266641.574928,1363
1603266641.675804,1371
1603266641.776693,1415
1603266641.8775449,1409
1603266641.9784288,1402
1603266642.0793068,1409
1603266642.1801689,1421
1603266642.281045,1354
1603266642.381918,1400
1603266642.482791,1379
1603266642.5836709,1405
1603266642.684612,1395
1603266642.7854419,1383
1603266642.886282,1393
1603266642.987165,1425
1603266643.0880358,1428
1603266643.18892,1385
1603266643.289788,1367
1603266643.3906589,1374
1603266643.49154,1345
1603266643.592409,1364
1603266643.693299,1327
1603266643.7941608,1327
